Tweet,Offensive,Hate
- رحت عند الدكتورة عَ أساس أعرف درجاتي في المقالات اللي حشرتهم ف الاختبار .<LF>- قالت لي: هُناك جهد يُذكر فَيُشكر. <LF>- يا رب بس يا رب لأني بصراحة محتاجة أشوف درجات حلوة. URL,NOT_OFF,NOT_HS
يا ظالمنى يا هجرنى و قلبى من رضاك محروم<LF>تلوعنى و تكوينى تحيرنى وتضنينى<LF>و لما أشكى تخاصمنى و تغضب لما أقولك يوم يا ظالمنى URL,NOT_OFF,NOT_HS
RT @USER: خلاص يا طبيب الفلاسفة يا نتن انتهت اللعبة. #احرار_رافضون,OFF,NOT_HS
@USER يا سلااام يا احمد بس كدا يا خباااار ☺️☺️ لو عايزين بشاميل احنا عندنا طباخين هنااا ☺️☺️,NOT_OFF,NOT_HS
RT @USER: مظاهرات في طرابلس ضد حفتر والحكم العسكري، كدة السودان والجزائر وليبيا، يا ست الحاجّة يا كبيرة القوم ورئيسة الديوان ورمانة ا…,NOT_OFF,NOT_HS
RT @USER: يا شين غيبتك و يا زين قربك . .,NOT_OFF,NOT_HS
RT @USER: القم يا اتحادي الله ياخذك يا جونز كفو يا حكم<LF>- وضع النصراوي في ٣٠ ثانيه,OFF,HS
RT @USER: يا شبيه الغيّم يا سيّدة الوْرد من مثلك:(. URL,NOT_OFF,NOT_HS
يا الله، تتزاحم في قلبي الأمنيات كل يوم، أملاً في أن ترى نورك وتحقق يوماً ما، أطلبك تحقيقها يا الله، فأنت أعلم بما في القلب أكثر مني، يا رب يا كريم العطاء.. يا من لا يشبه عطائه أحداً.,NOT_OFF,NOT_HS
RT @USER: رفعت كفي نحو عطفك داعياً <LF>وعلمت أنك لا ترد دعائي ياقاضي الحاجات، يا كاشف الكربات، يا مجيب الدعوات، يا غافر الزلات <LF>عافنا…,NOT_OFF,NOT_HS
#مرتاح_في_حياتك <LF>اللهم يا واسع العطاء يا منزل الشفاء يا رافع البلاء يا مجيب الدعاء أنزل رحمة من رحمتك وشفاء من شفائك على كل مرض وسقم وبلاء ، ياحى يا قيوم يا بديع السماوات والأرض يا ذا الجلال والإكرام برحمتك نستغيث.,NOT_OFF,NOT_HS
الحمد لله ألف شكر يارب إن الحق رجع لأصحابه إحنا الزمالك إحنا الأول إحنا البطولات وإحنا الملكي مهما قلت مش هوفيك يا حبي الوحيد يا عشق العشق<LF>#Zizoo URL,NOT_OFF,NOT_HS
""" يا ابالغ بردة فعلي يا ما أهتم نهائياً """,NOT_OFF,NOT_HS
يا نعمة الله علي، يا نُور هالقلب ورضاه💙,NOT_OFF,NOT_HS
يا شبيه القمر يا مأخذ كل شعوري ياليلي الطويل وحبي الاول والأخير.,NOT_OFF,NOT_HS
@USER الجوووووووووو<LF>اختي اللي عمرها مخلف وعد وعدتهولي بقي وان شاء الله تكون فاكره كل حاجه 🤦‍♂️😂😂<LF>وانتي طيبه يا جو يا رب وافرح بيكي دايما با اجمل البنات ❤️,NOT_OFF,NOT_HS
@USER شكراً يا عميد يا مونديالي يا عالمي يا فخر سدير وسكري القصيم وفارس الدهناء وقلعة الكؤوس,NOT_OFF,NOT_HS
RT @USER: اسمع يا #متمرد يا تافه ، بفضل الله مع صباح الغد نغزوكم ولا تغزونا ...<LF> لم فروخك و شوف لنفسك حل ، لم يبقى أمامك بعون الله سوى…,OFF,NOT_HS
RT @USER: اللهمّ حلّ روحه محل الأبرار وتغمَّده بالرّحمة أثناء الليل والنّهار برحمتك يا أرحم الرّاحمين اللهمّ يا حنَّان يا منَّان ي…,NOT_OFF,NOT_HS
تذاكر يا هانم تذاكر يا بيه URL,NOT_OFF,NOT_HS
@USER @USER الله عليك يا بوتيا يا فخر اسبانيا و العرب,NOT_OFF,NOT_HS
كاس العالم راح ينقل يا بريطانيا يا الولايات المتحدة الامريكيه #نطالب_فيفا_سحب_تنظيم_2022,NOT_OFF,NOT_HS
@USER يا الله يا واقي يا تاقي,NOT_OFF,NOT_HS
URL واااااي هذوله يبيلهم بال طويل يا حلوهم يا ربي طلعوا روحهم 😂😂😂😂😂😂😂,NOT_OFF,NOT_HS
RT @USER: فصل الجمهور عن الكيان يعني فصل الروح عن الجسد يا اتحاد مرتشي ومرتجف يا اتحاد فاسد بزعيمه البوريهودى ابو ريده باوامر شوال…,OFF,NOT_HS
بتاعتك يا كوتينيو يا حبيبي ❤️ ❤️,NOT_OFF,NOT_HS
@USER @USER لما تشوف خط دفاع كامل ومحاوره رديف امام اقوى هجوم معناها يا غباء يا تسليم ما تقبل اي اجتهاد,NOT_OFF,NOT_HS
@USER يا زينك و يا زين راحت بالك اعطي الكلب على جوه,OFF,NOT_HS
بوووووم يا إلهيييي يا ولد يا ولد يا ولاااااد.<LF>اشتقنا لتعليقك.💞 URL,NOT_OFF,NOT_HS
RT @USER: ياويلي يا نظراتك<LF>يا لفتاتك يا بسّـماتك<LF>شقد حُلوه يا لمساتك. URL,NOT_OFF,NOT_HS
عويس يا ابو لطيفه يا عويس يا حبيبي,NOT_OFF,NOT_HS
@USER الله احبك يا الله نحبك يا الله حبيبي يا الله ونحب من هاجر إلينا واحب من هاجر إليك ونحب من هاجر إلينا,NOT_OFF,NOT_HS
RT @USER: برداً وسلاما يا صنعاء الصمود،،برداً وسلاما يا أم اليمنيين ويا عاصمة العواصم،،قصفهم لكِ لا ينقص من شموخكِ وصمودكِ،،بقدر…,NOT_OFF,NOT_HS
@USER ألي ما اخذه بالأعتبار عندما غرد ؛ الوسطيه <LF>يعني يا ابيض يا اسود .. ماجاب مثال لوحده متحجبه متعلمه .. بهذي التغريدة اساء لكل متعلمه محجبه وكأن العلم لأيتم الا بنزع الحجاب !!!! نتشرف فيهم ماقلنا شي بس لايقارننا بدواعش,NOT_OFF,NOT_HS
نداءات محمد عبده : <LF>- يا بدايات المحبّة<LF>- يا ساحر البسمة <LF>- يا ملاذي ومُنتهاي وأوليّ<LF>- يا غالي الأثمان <LF>- يا اللي أغلى من سنيني <LF>- يا قايد الريم <LF>- يا عطر الليل <LF>- يا حبي المر العذب <LF>- يالبسمة العذبه <LF>- يا سيد الغنادير <LF>- يا أجمل من الأخيلة<LF>- يا عذبة الصوت <LF>- يا نهايات الوله,NOT_OFF,NOT_HS
@USER يا اجمل خريجة يا حبيبة قلب امل😔🖤🖤🖤🌟.,NOT_OFF,NOT_HS
@USER فيش اصلا معاكسه دلوقتي غير يا مزه يا طلقه اوعى الفحت 😂😂,OFF,NOT_HS
الله يلعنك يا مسي <LF>الله يلعنك يا مسي <LF>الله يلعنك يا مسي <LF>الله يلعنك يا مسي,OFF,NOT_HS
RT @USER: يا واد يا حتة مني ايه اخرة البعاد😌💔,NOT_OFF,NOT_HS
@USER حاسس بسخرية 😂 وانت طيب يا ماوى يا حبيبى تسلملى يا صاحبى ❤,NOT_OFF,NOT_HS
الهلال أمانة في يديكم<LF>حنا عند الله ثم عندكم قبل الجمهور ينام عند باب النادي يطالب باستقالته<LF>الفاشل كرويا يعرف ان طريق الهلال إلى صفر بطولات<LF>تكفون يا أعضاء الشرف يا محبين الهلال<LF>يعني ما باقي الا تناشد ولي العهد يتدخل في هذي الأمور <LF>اللي يصير بالنادي مو طبيعي<LF> #اقاله_محمد_بن_فيصل URL,NOT_OFF,NOT_HS
RT @USER: يالا يا زمالكنا<LF>السادسة يا زمالكنا<LF>عاوزين نغيظ الأهلاوية يا زمالكنا<LF>اما نتأهل لكأس العالم للاندية من الكنفدرالية<LF>#يلا_…,NOT_OFF,NOT_HS
يارب تتزوجين فقير — يا نوف يا كلبه تخسييين URL,OFF,NOT_HS
يا بحور الشّعر يا أجمل ما تضمّ الغبّه <LF>يا زفير الموج يا اللولو ويا المرجانّي,NOT_OFF,NOT_HS
RT @USER: @USER صباح النور ارحب يا جبل يا كحيلان يا ميزانيت سويسرا,NOT_OFF,NOT_HS
اللي يضحك انها تدعي على اللي يطلع زوجته او بنته للشارع ، صح يا حبيباتي يا بنات الاسلام والمسلمين لا تطلعون بالشارع موتوا وخيسوا ببيوتكم ولا وين تروح رجوله وشهامه رجالكم,NOT_OFF,NOT_HS
@USER بتحسي نهايته لياماش واضحة يا يموت يا يجن ،، بس اذا سليم قتل ابوه بيكون كمان من افعاله لهلا بيتشكر الزفت وكأنه مفضل ع راسهم راح جاب الحجار 🤬🤬🤬,OFF,NOT_HS
"يا فاتنّة كل المدن يا أرض البياض,يا مُلهمه قلب البدر لا قال اهه ما ارق الرياض 💙.",NOT_OFF,NOT_HS
يا صوتك يا حلو سواليفك يا الفجي 💕,NOT_OFF,NOT_HS
"RT @USER: "" الاهلي بريء منكم ومن عدم روحكم، وقتالكم؛ يا موظف يا عاله عايزين رجاله:<LF>#الاهلي_للرجال_يا_موظفين",OFF,NOT_HS
يا ودود يا ودود يا ذا العرش المجيد، يا مبدىء يا معيد، يا فعّال لما يريد، أسألك بنور وجهك الّذي ملأ أركان عرشك، وأسألك بقدرتك الّتي قدرت بها على جميع خلقك، وأسألك برحمتك الّتي وسعت كلّ شيء، لا إله إلّا أنت، يا مغيث أغثني، يا مغيث أغثني، يا مغيث أغثني.,NOT_OFF,NOT_HS
"يا سريع الرضا, اغفر لمن لا يملك إلا الدعاء فإنك فعال لما تشاء. يا من اسمه دواء, وذكره شفاء, وطاعته غنى, ارحم من رأس ماله الرجاء, وسلاحه البكاء, يا سابغ النعم, يا دافع النقم, يا نور المستوحشين في الظلم, يــاعــالـمـاً لا يعـلـم, صـل عـلـى مـحـمـد وآل مـحـمد",NOT_OFF,NOT_HS
@USER @USER @USER وليه يا شداد يا شلة اللقيمات؟ طلعنا خلاص من الاقواس الوهمية دي المرحلة مرحلة الشباب بعد ده,NOT_OFF,NOT_HS
اللهم يا واحد يا احد يا فرد يا صمد يا قادر ياقدير يا مقتدر اشفي ولدي واشفي كل مسلم ومسلمه مايعلم با مرضهم ولا أنينهم ولا شكواهم الا انت اشفهم شفاءً لا يغادر سقما #وش_يقول_الليل,NOT_OFF,NOT_HS
RT @USER: @USER @USER @USER @USER @USER تستاهل الطيب يا راعي الطيب 🌹 يا قائد الموهوبين عراب مدرسة الموه…,NOT_OFF,NOT_HS
@USER @USER @USER نحويك يا زقان يا امازيغي يا عميل قطر تفو عليك يا خاين منتخب المغرب,OFF,HS
@USER @USER أين حجابها يا مسلم يا حفيد منبع اﻻسلام,NOT_OFF,NOT_HS
@USER يا رب ياكريم يا ررررب الله يعثر اقدامهم ويجعل الدوري من نصيبنا,NOT_OFF,NOT_HS
RT @USER: مينفعش بأى شكل نفرط فى حق من حقوقنا يا نلعب الماتش بجمهور يا منلعبش خالص وبلاها دورى .. شوية مرتزقه اسمهم اتحاد الكوره متحك…,OFF,NOT_HS
@USER على زق يا عبد يا قذر يا وصخ يا واطي يا جحش وجميع ما في المعجم العربي من قذارة اعتبرني وضعتها هنا ، تقبل مروري,OFF,HS
يا سلطة مدنية يا نرقد عشان نموت بس,NOT_OFF,NOT_HS
@USER هي حاجه وحده بس اللي تتعمل يا شغل يا مذاكره مينفعش كده 👌😂,NOT_OFF,NOT_HS
يا ساتتر يا ساتتتر 😕😍😍😍😍<LF>URL,NOT_OFF,NOT_HS
RT @USER: الثورة دي ما حقت زول ولا بتاعت تجمع المهنيين عشان لمن تزعل منهم تحرد القيادة و ترجع بيتك <LF>كويس يا حلو ياظريف يا منعنع انت…,OFF,NOT_HS
انا في وجهك يا فيلا يا كبير ركبها 💔,NOT_OFF,NOT_HS
RT @USER: ياربّ يا واسع الكرم يا ذا المنِّ والعطاء✨.,NOT_OFF,NOT_HS
من عذابي قلت لعيونك هلا يا هلا بك يا عذابي يا هلا 💕,NOT_OFF,NOT_HS
يا ربّ أكون فخر كبير لأهلي والشخص اللي أحبه، يا ربّ أحلامي وكل شي ما أعرف اصيغه انت تعرفه، يا ربّي يا حبيبي يا منّان.,NOT_OFF,NOT_HS
RT @USER: @USER @USER يارب يا قادر على كل شيء يا مكين يا منان يا كريم يا رحيم يا عزيز يا مقتدر <LF>نسألك أن ترزقه الجنة وما قرب…,NOT_OFF,NOT_HS
RT @USER: @USER اه يا ناري .. يا ناري .. يا ناري .. يا ناري ، ازاي اداري .. اداري .. اداري .. اداري,NOT_OFF,NOT_HS
يا عويد ألبان يا خلي <LF>يا فريد الحسن باخوانه ..💛,NOT_OFF,NOT_HS
الشيوخ والتجار يا نعيش سوى يا نموت سوى ٣٠٠ سنه صامدين تجي انت يا ولد امس تفك هذا العقد الابدي,NOT_OFF,NOT_HS
@USER يا غشاشين يا فلوبببببب بطس يعق قرف هههههههههههه <LF>طبعاً محل ما بينذكر اسم بطس تكون اكبر نكتةةةةةة ههههههههههههههه,OFF,NOT_HS
احتفال بتاع امم الافريقيه دا معرفش ليه فكرني بيحي المصري 😂😂يلا يا يحي يلا يا يحي هاتلني منه لقب واتنين الصلاه ع الزين الصلاه ع الزين 😂😂😂😂😂,NOT_OFF,NOT_HS
